sector,bedRoom,bathroom,balcony,agePossession,property_type,built_up_area,servant room,store room,furnishing_type,luxury_category,floor_category,price
15.0,8,5,2.0,0.0,1.0,2476.0,0,0,0,1.0,1.0,1.8
113.0,2,2,3.0,1.0,0.0,913.0,0,0,0,2.0,2.0,0.56
36.0,3,3,0.0,0.0,1.0,112.0,0,0,0,1.0,1.0,0.9
82.0,3,3,3.0,3.0,0.0,1527.0,1,0,0,1.0,2.0,1.6
114.0,1,4,4.0,2.0,1.0,535.0,0,0,0,1.0,2.0,1.2
91.0,3,3,3.0,3.0,0.0,1058.0,0,0,2,2.0,0.0,1.25
65.0,8,8,4.0,0.0,1.0,2471.0,0,0,2,1.0,1.0,7.25
0.0,3,3,2.0,4.0,0.0,1267.0,0,0,0,1.0,2.0,1.3
6.0,3,4,4.0,0.0,0.0,1757.0,1,0,0,2.0,0.0,1.82
28.0,2,2,2.0,2.0,0.0,1256.0,0,0,0,1.0,2.0,0.8
36.0,2,2,3.0,4.0,0.0,1307.0,0,0,0,2.0,1.0,1.2
80.0,3,4,2.0,3.0,0.0,2056.0,0,0,2,0.0,1.0,1.75
40.0,4,4,4.0,0.0,1.0,1449.0,1,1,2,1.0,2.0,3.25
105.0,2,2,3.0,1.0,0.0,1224.0,0,0,0,2.0,2.0,0.7
108.0,3,4,2.0,3.0,0.0,1350.0,0,0,2,2.0,0.0,1.45
91.0,2,2,3.0,1.0,0.0,93.0,0,0,0,2.0,2.0,1.47
60.0,3,4,3.0,0.0,0.0,1773.0,0,1,0,2.0,1.0,1.7
99.0,2,2,3.0,3.0,0.0,1670.0,0,0,0,1.0,0.0,1.19
13.0,4,4,4.0,3.0,1.0,5400.0,0,0,2,2.0,1.0,7.0
11.0,3,3,3.0,3.0,0.0,1750.0,0,0,2,1.0,2.0,1.2
65.0,5,5,4.0,0.0,1.0,1449.0,0,0,0,1.0,2.0,3.6
11.0,2,2,3.0,3.0,0.0,1281.0,0,0,0,1.0,1.0,1.15
6.0,3,4,4.0,3.0,0.0,1900.0,1,0,2,0.0,0.0,2.0
75.0,3,3,3.0,1.0,0.0,2282.0,1,0,2,0.0,0.0,3.5
76.0,3,4,3.0,3.0,0.0,2200.08,1,1,2,2.0,2.0,3.4
63.0,3,4,4.0,3.0,0.0,1875.05,1,0,2,1.0,0.0,4.85
54.0,6,6,4.0,0.0,1.0,1845.0,0,1,2,2.0,2.0,4.5
14.0,6,4,2.0,0.0,0.0,3951.0,0,0,0,1.0,2.0,2.3
36.0,2,4,1.0,0.0,1.0,981.0,0,0,0,1.0,1.0,0.8
57.0,4,5,3.0,0.0,0.0,3356.0,1,0,1,1.0,2.0,3.6
99.0,2,2,3.0,4.0,0.0,1130.0,0,0,0,2.0,0.0,1.3
110.0,3,4,0.0,1.0,0.0,2400.0,0,0,0,2.0,0.0,1.6
82.0,3,5,3.0,3.0,0.0,1527.0,1,0,0,2.0,2.0,1.66
91.0,3,3,4.0,3.0,0.0,1213.0,0,0,2,2.0,1.0,1.3
35.0,4,5,4.0,0.0,0.0,3406.0,1,0,2,1.0,2.0,5.5
94.0,3,4,4.0,3.0,0.0,2090.0,1,0,1,0.0,0.0,2.25
57.0,3,4,4.0,0.0,0.0,2159.14,0,0,0,1.0,2.0,2.7
49.0,3,3,0.0,0.0,1.0,117.0,0,0,0,1.0,1.0,0.7
75.0,2,2,2.0,3.0,0.0,1358.0,0,0,0,1.0,0.0,1.9
75.0,4,4,3.0,3.0,0.0,2194.0,1,0,0,1.0,2.0,2.85
109.0,3,2,2.0,1.0,0.0,811.0,0,0,2,2.0,0.0,0.55
109.0,2,2,1.0,3.0,0.0,610.0,0,0,2,2.0,2.0,0.32
35.0,4,2,2.0,3.0,1.0,1458.0,0,0,0,1.0,1.0,2.58
19.0,3,3,3.0,1.0,0.0,1806.0,0,0,0,2.0,0.0,2.0
69.0,2,2,2.0,0.0,0.0,944.0,0,0,0,1.0,1.0,0.38
54.0,3,3,2.0,2.0,1.0,909.0,0,1,2,2.0,2.0,2.2
113.0,2,2,2.0,3.0,0.0,524.0,0,0,1,2.0,2.0,0.3
81.0,2,2,2.0,2.0,1.0,1440.0,0,0,0,1.0,1.0,1.95
111.0,2,2,1.0,3.0,0.0,606.0,0,0,0,2.0,2.0,0.35
85.0,4,5,4.0,3.0,0.0,2701.0,1,0,2,0.0,0.0,4.0
99.0,2,2,2.0,3.0,0.0,1050.0,0,0,0,0.0,2.0,0.55
41.0,4,4,4.0,1.0,0.0,2000.0,1,0,0,1.0,2.0,2.3
94.0,2,2,2.0,3.0,0.0,1260.0,0,0,2,0.0,0.0,0.95
67.0,2,2,2.0,3.0,0.0,1244.0,0,0,0,1.0,2.0,2.2
27.0,6,5,4.0,3.0,1.0,2430.0,1,0,0,2.0,2.0,4.95
105.0,3,3,4.0,3.0,0.0,1747.0,0,0,0,1.0,0.0,1.2
75.0,4,4,3.0,3.0,0.0,1975.01,1,0,2,2.0,2.0,2.75
97.0,3,3,4.0,3.0,0.0,1549.0,1,0,0,2.0,0.0,1.75
80.0,3,2,4.0,3.0,0.0,1326.0,0,0,2,2.0,1.0,0.9
113.0,2,2,3.0,4.0,0.0,1131.0,0,0,0,1.0,2.0,0.95
113.0,2,2,2.0,1.0,0.0,605.0,0,0,0,2.0,2.0,0.3
84.0,2,2,0.0,0.0,0.0,1200.0,0,0,0,1.0,2.0,0.95
49.0,3,3,2.0,2.0,1.0,2250.0,0,0,0,1.0,1.0,3.2
63.0,4,3,4.0,2.0,0.0,1900.0,0,0,2,1.0,2.0,1.75
13.0,5,7,4.0,3.0,1.0,6228.0,1,1,0,2.0,2.0,6.25
19.0,3,3,2.0,4.0,0.0,1429.0,0,0,0,2.0,2.0,1.93
20.0,2,5,1.0,2.0,1.0,2052.0,0,0,0,1.0,2.0,1.35
46.0,4,3,3.0,3.0,0.0,1983.0,0,0,2,2.0,0.0,1.8
16.0,2,2,3.0,3.0,0.0,1130.0,0,0,2,2.0,2.0,1.13
40.0,4,5,4.0,3.0,0.0,2663.0,1,0,0,2.0,1.0,5.5
100.0,3,3,4.0,3.0,0.0,1780.0,0,0,0,0.0,0.0,1.5
91.0,2,2,4.0,1.0,0.0,1172.0,0,0,0,2.0,1.0,0.78
12.0,1,1,0.0,3.0,1.0,2680.0,0,0,0,1.0,1.0,1.34
72.0,4,4,4.0,3.0,0.0,4200.0,1,0,2,2.0,0.0,7.56
46.0,2,2,2.0,3.0,0.0,1242.0,0,0,0,2.0,2.0,1.1
113.0,2,2,2.0,3.0,0.0,640.0,0,0,0,1.0,2.0,0.26
6.0,3,3,3.0,3.0,0.0,1315.0,1,0,0,2.0,2.0,1.4
80.0,3,3,2.0,3.0,0.0,1428.0,0,0,0,1.0,1.0,1.7
94.0,3,3,4.0,3.0,0.0,1600.0,1,0,1,1.0,0.0,2.25
103.0,3,3,2.0,1.0,0.0,1581.0,0,0,0,1.0,2.0,1.42
105.0,3,4,3.0,1.0,0.0,1765.0,1,0,0,2.0,2.0,1.0
97.0,3,3,4.0,3.0,0.0,1674.0,1,1,2,0.0,2.0,1.6
52.0,4,4,4.0,0.0,0.0,2722.0,1,0,0,1.0,2.0,2.5
94.0,3,4,4.0,3.0,0.0,1900.0,1,0,1,1.0,0.0,2.2
100.0,3,3,3.0,4.0,0.0,1715.0,1,0,0,1.0,2.0,1.05
107.0,3,4,4.0,3.0,0.0,1804.0,1,0,2,0.0,0.0,1.68
7.0,2,2,0.0,3.0,0.0,1450.0,0,0,0,2.0,2.0,0.8
113.0,2,2,2.0,3.0,0.0,1144.0,0,0,0,2.0,2.0,0.78
55.0,3,4,2.0,0.0,1.0,1467.0,0,0,0,1.0,1.0,4.3
87.0,2,2,4.0,3.0,0.0,1582.0,0,0,0,2.0,0.0,1.78
45.0,3,4,3.0,3.0,0.0,1899.0,1,0,0,1.0,2.0,1.1
94.0,2,2,1.0,3.0,0.0,1000.0,0,0,0,1.0,1.0,0.6
83.0,4,4,4.0,3.0,1.0,6000.0,1,1,2,0.0,2.0,5.35
43.0,1,1,1.0,3.0,0.0,436.0,0,0,0,1.0,2.0,0.4
63.0,3,3,4.0,0.0,0.0,2250.0,0,0,2,2.0,2.0,1.59
46.0,3,3,4.0,0.0,0.0,1602.0,0,0,0,1.0,0.0,1.0
12.0,4,5,4.0,3.0,0.0,2515.0,0,0,0,2.0,2.0,2.28
45.0,3,4,3.0,3.0,0.0,1665.0,0,0,0,2.0,2.0,1.22
74.0,6,6,4.0,4.0,1.0,3132.0,0,1,0,1.0,2.0,8.5
33.0,5,5,4.0,2.0,1.0,3240.0,1,1,2,2.0,1.0,12.5
76.0,3,3,3.0,3.0,0.0,2882.0,1,1,2,2.0,0.0,4.6
106.0,2,2,2.0,3.0,0.0,1186.0,0,0,1,2.0,0.0,0.9
11.0,2,2,4.0,3.0,0.0,1236.0,0,0,2,0.0,2.0,0.8
59.0,4,4,3.0,2.0,1.0,4500.0,1,0,2,2.0,2.0,7.45
41.0,2,2,2.0,1.0,1.0,1210.0,0,0,1,2.0,2.0,1.35
52.0,7,7,4.0,0.0,1.0,2034.0,1,1,0,1.0,2.0,6.25
75.0,2,2,3.0,4.0,0.0,1592.0,0,0,0,1.0,2.0,2.29
112.0,4,3,3.0,2.0,0.0,2007.0,1,0,0,1.0,1.0,1.25
76.0,4,5,2.0,1.0,1.0,2250.0,1,0,0,2.0,2.0,8.7
98.0,3,3,3.0,3.0,0.0,1833.0,1,0,2,1.0,0.0,1.5
113.0,2,2,1.0,1.0,0.0,644.0,0,0,0,1.0,2.0,0.32
103.0,3,3,3.0,1.0,0.0,1774.0,0,0,0,2.0,2.0,1.6
57.0,3,4,3.0,0.0,0.0,2251.49,1,0,2,2.0,0.0,2.65
113.0,2,2,1.0,3.0,0.0,509.0,0,0,2,1.0,2.0,0.27
59.0,5,5,3.0,0.0,1.0,3240.0,1,0,0,1.0,1.0,10.55
94.0,2,2,1.0,1.0,0.0,704.0,0,0,1,2.0,0.0,0.5
103.0,3,2,3.0,1.0,0.0,998.0,0,0,0,1.0,1.0,1.16
80.0,4,4,1.0,3.0,0.0,2186.0,0,0,0,2.0,0.0,2.0
94.0,2,2,1.0,3.0,0.0,586.0,0,0,2,1.0,0.0,0.4
1.0,1,1,1.0,0.0,0.0,565.0,0,0,0,1.0,0.0,0.38
94.0,3,3,4.0,3.0,0.0,1550.0,1,0,1,1.0,0.0,2.35
97.0,3,3,2.0,3.0,0.0,1972.0,0,0,2,2.0,1.0,1.42
47.0,4,4,4.0,2.0,0.0,1954.0,0,0,1,1.0,2.0,2.1
35.0,3,4,3.0,2.0,0.0,3133.0,1,1,0,1.0,2.0,4.3
107.0,3,2,2.0,4.0,0.0,1141.0,0,0,0,1.0,2.0,0.61
55.0,2,6,4.0,0.0,1.0,1728.0,0,0,1,2.0,2.0,4.6
105.0,3,3,4.0,0.0,0.0,2144.0,1,0,0,2.0,2.0,1.2
6.0,4,4,4.0,3.0,0.0,4630.0,0,0,2,2.0,0.0,4.55
26.0,4,4,2.0,2.0,1.0,4518.0,1,0,2,1.0,1.0,8.5
46.0,2,2,3.0,1.0,0.0,610.0,0,0,0,2.0,2.0,0.55
101.0,3,3,3.0,1.0,0.0,1652.0,0,0,0,2.0,0.0,1.65
18.0,4,6,4.0,3.0,0.0,3655.35,1,0,2,0.0,2.0,5.6
41.0,2,2,3.0,4.0,0.0,1448.0,0,0,0,2.0,0.0,1.4
27.0,4,4,4.0,0.0,1.0,2642.0,1,1,0,1.0,2.0,4.99
64.0,4,4,4.0,2.0,1.0,1449.0,0,0,2,1.0,1.0,3.55
6.0,3,3,3.0,3.0,0.0,1676.0,0,0,0,1.0,2.0,2.0
17.0,1,1,1.0,3.0,0.0,374.0,0,0,1,2.0,1.0,0.5
84.0,4,4,3.0,0.0,0.0,1985.0,1,0,0,2.0,0.0,1.32
94.0,3,4,4.0,1.0,0.0,1893.0,1,0,1,0.0,2.0,2.3
99.0,2,2,3.0,3.0,0.0,1484.0,0,0,2,0.0,0.0,1.2
8.0,4,4,4.0,3.0,0.0,2800.0,1,1,2,0.0,0.0,2.52
65.0,3,3,4.0,2.0,0.0,1800.0,1,0,0,0.0,2.0,1.55
80.0,4,4,2.0,3.0,0.0,1819.0,0,0,2,2.0,2.0,1.75
89.0,3,4,4.0,3.0,0.0,1829.0,1,0,0,1.0,2.0,1.1
89.0,2,2,2.0,3.0,0.0,1180.0,0,0,2,0.0,2.0,0.75
85.0,5,5,4.0,3.0,1.0,3653.0,0,0,0,1.0,0.0,3.1
13.0,4,5,4.0,3.0,1.0,2430.0,1,0,2,2.0,1.0,6.0
80.0,4,4,1.0,3.0,0.0,1783.0,0,0,0,2.0,0.0,1.72
58.0,5,5,4.0,2.0,1.0,3400.0,0,0,0,1.0,2.0,3.75
91.0,2,2,2.0,3.0,0.0,1330.0,0,0,2,2.0,2.0,1.3
6.0,3,3,4.0,3.0,0.0,2250.0,1,0,2,2.0,1.0,1.85
105.0,3,3,4.0,3.0,0.0,1566.0,0,0,0,2.0,2.0,1.13
91.0,2,2,3.0,1.0,0.0,1385.0,0,0,0,1.0,2.0,0.95
76.0,3,4,3.0,3.0,0.0,1700.06,1,0,2,2.0,2.0,2.8
33.0,5,6,4.0,0.0,1.0,4518.0,1,1,2,2.0,2.0,15.0
94.0,3,4,4.0,3.0,0.0,1900.0,1,0,1,2.0,0.0,2.29
82.0,2,2,2.0,3.0,0.0,1500.0,0,0,0,2.0,2.0,1.15
31.0,4,4,2.0,2.0,1.0,2844.0,0,0,0,1.0,1.0,6.5
36.0,4,2,2.0,2.0,1.0,1170.0,0,0,0,1.0,1.0,0.75
113.0,2,2,4.0,3.0,0.0,1131.0,0,0,0,0.0,0.0,0.96
56.0,3,3,3.0,0.0,0.0,1869.01,0,0,0,1.0,0.0,3.45
77.0,3,4,3.0,3.0,0.0,2225.0,1,1,2,0.0,0.0,3.5
38.0,6,1,0.0,1.0,1.0,3000.0,0,0,0,1.0,1.0,1.5
85.0,4,4,4.0,3.0,0.0,3846.0,1,0,0,2.0,1.0,6.5
35.0,4,4,4.0,3.0,1.0,2430.0,1,1,2,2.0,1.0,8.4
107.0,2,2,3.0,4.0,0.0,1217.0,0,0,0,1.0,2.0,0.7
75.0,2,2,4.0,3.0,0.0,1433.0,0,0,0,1.0,0.0,2.15
91.0,2,2,3.0,1.0,0.0,1700.0,0,0,1,1.0,2.0,0.83
27.0,3,4,4.0,0.0,0.0,1738.0,1,0,0,2.0,2.0,1.55
78.0,4,4,0.0,1.0,0.0,2556.0,0,0,0,1.0,2.0,1.85
39.0,3,5,4.0,2.0,0.0,2367.0,1,0,2,2.0,0.0,3.55
31.0,4,2,2.0,2.0,1.0,540.0,0,0,0,1.0,1.0,1.44
83.0,3,3,3.0,3.0,0.0,1788.0,1,0,0,1.0,2.0,1.51
56.0,3,5,4.0,0.0,0.0,3200.0,1,0,2,1.0,2.0,6.25
76.0,2,2,2.0,3.0,0.0,1048.0,0,0,0,1.0,2.0,1.32
85.0,4,4,4.0,3.0,0.0,2941.0,1,0,2,0.0,1.0,4.25
31.0,2,4,3.0,2.0,1.0,1080.0,0,0,0,1.0,2.0,3.5
19.0,3,4,4.0,3.0,0.0,2350.0,1,0,0,0.0,2.0,2.78
113.0,2,2,4.0,3.0,0.0,1131.0,0,0,0,1.0,2.0,0.71
97.0,3,4,4.0,3.0,0.0,1667.0,1,0,2,2.0,2.0,1.8
36.0,1,1,0.0,0.0,1.0,1000.0,0,0,0,1.0,1.0,0.6
9.0,5,3,3.0,0.0,1.0,3500.0,0,0,0,1.0,2.0,1.35
105.0,4,4,4.0,3.0,0.0,2468.0,1,0,0,2.0,2.0,1.9
8.0,4,4,4.0,3.0,0.0,2851.0,1,0,0,0.0,2.0,2.65
52.0,3,3,2.0,3.0,1.0,2700.0,1,0,2,1.0,2.0,8.49
80.0,4,4,2.0,3.0,0.0,1819.0,0,0,0,1.0,1.0,1.9
105.0,3,3,4.0,3.0,0.0,1645.0,0,0,2,2.0,0.0,1.15
28.0,3,2,1.0,2.0,1.0,594.0,0,0,0,1.0,1.0,0.45
11.0,2,2,4.0,0.0,0.0,1236.0,0,0,0,2.0,1.0,0.94
8.0,4,5,4.0,3.0,0.0,2991.0,1,1,0,2.0,1.0,1.35
93.0,3,3,3.0,0.0,0.0,1580.0,1,0,0,2.0,2.0,1.1
91.0,2,2,4.0,3.0,0.0,1172.0,0,0,0,1.0,0.0,0.78
84.0,3,3,3.0,0.0,0.0,1577.0,1,0,2,2.0,2.0,1.16
2.0,3,3,4.0,0.0,0.0,1705.0,1,0,0,2.0,1.0,0.73
109.0,3,3,4.0,1.0,0.0,1750.0,0,0,0,1.0,0.0,0.92
73.0,4,4,0.0,1.0,0.0,3950.0,0,0,0,2.0,0.0,8.5
73.0,3,3,3.0,1.0,0.0,2700.0,0,0,0,1.0,2.0,3.25
7.0,4,6,4.0,3.0,0.0,2718.0,1,0,0,2.0,2.0,2.14
10.0,5,6,4.0,4.0,0.0,3797.0,0,0,2,2.0,2.0,6.3
79.0,2,2,2.0,1.0,0.0,1361.0,1,0,0,2.0,0.0,1.0
103.0,3,3,3.0,4.0,0.0,1480.0,0,0,0,2.0,2.0,1.5
4.0,3,2,2.0,2.0,1.0,120.0,0,0,0,1.0,1.0,1.0
66.0,9,9,4.0,1.0,1.0,2700.0,1,0,2,1.0,1.0,7.25
75.0,3,4,3.0,3.0,0.0,2803.0,1,0,0,1.0,2.0,5.5
81.0,5,3,2.0,2.0,1.0,1350.0,0,0,0,1.0,1.0,1.15
45.0,3,3,4.0,3.0,0.0,1834.0,1,0,0,1.0,1.0,1.43
63.0,4,6,4.0,0.0,0.0,2455.0,1,0,2,2.0,0.0,6.75
22.0,3,3,2.0,0.0,1.0,3249.0,0,0,0,1.0,2.0,5.51
89.0,3,3,3.0,3.0,0.0,1602.0,0,0,2,1.0,0.0,0.92
66.0,9,9,4.0,1.0,1.0,2660.0,1,0,2,2.0,2.0,6.25
35.0,2,2,2.0,1.0,0.0,1278.0,0,0,1,2.0,0.0,1.91
6.0,3,3,2.0,3.0,0.0,1493.0,1,0,2,0.0,2.0,1.45
73.0,3,3,4.0,1.0,0.0,3077.0,0,0,0,2.0,1.0,3.4
22.0,4,4,4.0,0.0,1.0,3150.0,0,0,0,1.0,1.0,6.5
81.0,2,2,2.0,2.0,1.0,1440.0,0,0,0,1.0,1.0,2.0
36.0,2,2,2.0,2.0,0.0,900.0,0,0,0,2.0,1.0,0.55
107.0,2,2,3.0,0.0,0.0,905.0,0,0,0,1.0,1.0,0.5
89.0,2,2,2.0,3.0,0.0,1140.0,0,1,2,2.0,2.0,0.75
111.0,3,5,3.0,3.0,0.0,1807.0,1,0,2,1.0,0.0,1.45
31.0,10,9,4.0,3.0,1.0,5018.0,0,0,1,1.0,2.0,1.9
45.0,3,3,4.0,3.0,0.0,1890.0,1,0,0,2.0,2.0,1.4
83.0,3,3,4.0,3.0,1.0,1611.0,0,0,2,0.0,1.0,1.18
13.0,3,4,4.0,3.0,0.0,1797.0,1,0,0,0.0,2.0,1.75
52.0,4,4,4.0,3.0,0.0,2398.0,0,0,2,2.0,1.0,2.5
49.0,1,1,1.0,0.0,1.0,70.0,0,0,0,1.0,1.0,0.65
11.0,3,4,4.0,3.0,0.0,2137.0,1,0,0,2.0,2.0,1.4
6.0,2,2,3.0,3.0,0.0,1009.0,0,1,0,2.0,1.0,1.3
52.0,1,1,0.0,4.0,1.0,1242.0,0,0,0,1.0,1.0,3.3
80.0,3,3,1.0,3.0,0.0,1419.0,0,0,2,2.0,0.0,1.29
103.0,3,3,2.0,1.0,0.0,1581.0,0,0,0,1.0,1.0,1.2
97.0,3,3,3.0,3.0,0.0,1582.0,1,0,1,2.0,0.0,1.4
72.0,5,7,3.0,3.0,0.0,4990.0,1,0,2,0.0,2.0,10.75
6.0,3,3,3.0,3.0,0.0,1852.0,0,0,0,2.0,2.0,2.12
59.0,4,4,3.0,0.0,1.0,3240.0,1,0,0,1.0,1.0,9.8
51.0,8,5,4.0,2.0,1.0,3240.0,1,1,2,1.0,2.0,9.0
32.0,5,5,4.0,2.0,1.0,1800.0,1,1,2,2.0,2.0,6.5
6.0,2,2,3.0,3.0,0.0,1100.0,0,0,2,1.0,2.0,1.26
12.0,4,5,4.0,3.0,0.0,2204.25,1,0,1,2.0,1.0,3.0
11.0,3,3,4.0,3.0,0.0,1690.0,0,0,2,0.0,1.0,1.29
56.0,4,4,1.0,3.0,1.0,3240.0,0,0,0,1.0,1.0,8.5
79.0,2,2,3.0,1.0,0.0,938.0,0,0,0,1.0,2.0,1.25
107.0,3,2,2.0,3.0,0.0,1261.0,0,0,0,1.0,0.0,0.85
65.0,4,4,3.0,3.0,0.0,2253.0,0,0,2,1.0,2.0,2.0
59.0,5,7,2.0,0.0,1.0,7000.0,1,0,1,1.0,2.0,10.0
78.0,3,4,3.0,1.0,0.0,1941.0,0,1,2,0.0,2.0,1.85
52.0,1,1,0.0,2.0,1.0,1242.0,0,0,0,1.0,1.0,3.35
113.0,2,2,2.0,3.0,0.0,762.0,0,0,0,2.0,2.0,0.4
103.0,2,2,2.0,4.0,0.0,1441.0,0,0,0,1.0,2.0,0.8
91.0,3,4,3.0,1.0,0.0,2050.0,0,0,0,1.0,2.0,1.72
88.0,3,3,2.0,4.0,0.0,1672.0,0,0,0,2.0,1.0,1.92
77.0,4,4,4.0,3.0,0.0,2250.0,1,0,2,2.0,1.0,2.72
76.0,3,3,3.0,0.0,0.0,2125.0,1,1,2,2.0,2.0,3.5
70.0,2,3,2.0,3.0,0.0,1520.0,0,1,2,0.0,1.0,2.05
75.0,3,3,2.0,3.0,0.0,1650.0,1,0,0,0.0,2.0,2.35
27.0,2,2,3.0,0.0,0.0,1416.0,0,0,0,2.0,2.0,1.26
82.0,3,5,3.0,3.0,0.0,1527.0,1,0,2,0.0,2.0,1.5
105.0,2,2,1.0,1.0,0.0,650.0,0,0,0,1.0,2.0,0.5
45.0,2,2,3.0,4.0,0.0,756.0,0,0,0,2.0,2.0,0.4
17.0,3,3,2.0,3.0,0.0,1538.0,0,0,0,2.0,0.0,2.25
45.0,3,4,3.0,3.0,0.0,1660.0,1,0,0,1.0,2.0,0.99
27.0,3,3,2.0,2.0,1.0,594.0,0,0,2,1.0,1.0,1.15
11.0,2,2,2.0,3.0,0.0,543.0,0,0,0,1.0,2.0,0.28
112.0,3,3,2.0,2.0,0.0,1438.0,0,0,2,1.0,1.0,0.88
19.0,2,2,0.0,1.0,0.0,1310.0,0,0,0,2.0,2.0,1.83
100.0,3,3,1.0,3.0,0.0,1746.0,0,0,0,2.0,2.0,1.35
27.0,8,6,4.0,0.0,1.0,3240.0,1,1,0,1.0,1.0,5.6
15.0,2,4,4.0,0.0,1.0,900.0,0,0,0,1.0,2.0,0.9
29.0,2,2,2.0,3.0,0.0,1533.0,0,0,0,1.0,2.0,2.0
106.0,2,2,2.0,3.0,0.0,1148.0,0,1,0,2.0,2.0,0.87
52.0,3,3,4.0,1.0,1.0,2700.0,0,0,2,1.0,2.0,13.0
80.0,3,3,2.0,3.0,0.0,1325.0,0,0,1,0.0,1.0,1.51
107.0,4,4,4.0,3.0,0.0,1734.0,0,0,0,2.0,2.0,0.75
46.0,3,3,4.0,4.0,0.0,1561.0,0,0,0,2.0,2.0,1.1
113.0,2,2,1.0,3.0,0.0,508.0,0,0,2,2.0,1.0,0.27
91.0,2,2,4.0,1.0,0.0,1280.0,0,0,0,2.0,0.0,0.71
113.0,2,2,3.0,3.0,0.0,1404.0,0,0,0,0.0,2.0,0.72
59.0,3,9,4.0,3.0,1.0,2160.0,1,0,1,2.0,2.0,5.88
16.0,4,5,3.0,3.0,0.0,3000.0,1,0,0,0.0,2.0,3.4
82.0,3,4,3.0,3.0,0.0,1765.0,1,1,0,2.0,0.0,1.65
56.0,7,7,3.0,0.0,1.0,2340.0,0,0,2,1.0,1.0,4.75
2.0,3,3,4.0,0.0,0.0,1900.0,1,0,0,2.0,1.0,0.81
17.0,3,4,2.0,0.0,0.0,2200.05,1,0,0,2.0,2.0,2.58
97.0,3,3,2.0,3.0,0.0,1588.0,1,1,2,0.0,0.0,1.05
90.0,3,3,3.0,0.0,0.0,1853.0,0,0,0,1.0,2.0,1.05
52.0,9,9,4.0,0.0,1.0,3510.0,1,0,0,1.0,2.0,14.0
83.0,2,2,3.0,0.0,0.0,1426.0,0,0,2,1.0,0.0,1.3
66.0,3,3,3.0,0.0,0.0,2036.0,0,0,0,2.0,2.0,2.5
83.0,3,3,4.0,1.0,0.0,1950.0,1,0,0,2.0,2.0,1.64
6.0,3,3,2.0,1.0,0.0,1337.0,0,0,0,2.0,1.0,2.03
80.0,4,5,4.0,3.0,0.0,2856.0,1,0,0,1.0,0.0,3.05
105.0,3,4,3.0,3.0,0.0,1525.0,1,0,2,2.0,1.0,0.86
41.0,3,2,4.0,1.0,0.0,113.0,0,0,0,2.0,0.0,1.4
89.0,3,4,3.0,3.0,0.0,1611.0,1,0,2,2.0,1.0,1.25
65.0,1,1,2.0,2.0,0.0,667.0,0,0,0,1.0,2.0,0.5
57.0,3,3,3.0,2.0,0.0,1556.0,1,0,0,1.0,2.0,1.79
45.0,2,3,4.0,3.0,0.0,1300.0,0,0,0,2.0,2.0,0.87
10.0,4,6,4.0,3.0,0.0,1535.0,1,0,0,0.0,0.0,1.5
59.0,3,3,4.0,0.0,0.0,1790.0,0,0,2,0.0,0.0,1.88
113.0,1,1,1.0,1.0,0.0,443.0,0,0,1,1.0,2.0,0.28
10.0,3,4,4.0,3.0,0.0,1186.0,1,0,2,0.0,0.0,1.15
77.0,3,3,3.0,3.0,0.0,2724.0,1,0,0,2.0,0.0,3.49
8.0,3,4,4.0,3.0,0.0,2072.0,1,0,0,0.0,0.0,1.73
41.0,2,2,4.0,4.0,0.0,1252.0,0,0,0,1.0,2.0,1.27
66.0,6,6,3.0,2.0,1.0,2700.0,1,1,1,2.0,2.0,4.6
48.0,5,4,3.0,2.0,0.0,3556.0,1,0,1,1.0,2.0,2.0
20.0,3,3,2.0,3.0,0.0,995.0,0,0,2,1.0,1.0,0.53
101.0,3,3,4.0,3.0,0.0,2296.0,1,0,0,2.0,2.0,1.38
8.0,3,4,4.0,3.0,0.0,2072.0,1,1,0,2.0,0.0,1.85
2.0,3,1,0.0,0.0,1.0,1337.4,0,0,0,1.0,2.0,2.0
99.0,3,4,3.0,3.0,0.0,2026.0,1,0,0,0.0,2.0,2.0
99.0,3,3,1.0,3.0,0.0,1344.0,0,0,0,2.0,1.0,0.88
94.0,3,3,2.0,3.0,0.0,1800.0,1,0,1,0.0,2.0,2.4
7.0,3,3,4.0,1.0,0.0,1464.0,0,0,0,2.0,1.0,1.25
113.0,2,3,2.0,1.0,1.0,1053.0,0,0,2,2.0,1.0,1.5
75.0,3,3,3.0,4.0,0.0,1828.04,0,0,0,2.0,0.0,3.0
13.0,3,2,2.0,3.0,0.0,1213.0,0,0,2,1.0,2.0,0.79
105.0,3,3,4.0,3.0,0.0,1747.0,1,0,0,2.0,2.0,1.15
77.0,6,7,4.0,0.0,1.0,3600.0,1,0,2,1.0,0.0,8.0
77.0,3,3,3.0,3.0,0.0,2150.0,1,0,2,0.0,2.0,2.95
41.0,2,2,2.0,3.0,0.0,724.0,0,0,1,1.0,1.0,0.4
97.0,3,3,3.0,3.0,0.0,1387.0,1,0,2,0.0,0.0,1.3
83.0,2,2,2.0,1.0,0.0,1402.0,0,0,0,1.0,0.0,1.25
45.0,3,3,3.0,3.0,0.0,1581.0,0,0,0,1.0,1.0,1.27
65.0,4,4,4.0,3.0,0.0,2900.0,0,0,2,2.0,1.0,2.45
65.0,3,3,4.0,2.0,0.0,1900.0,1,0,0,0.0,2.0,1.45
