price,sector,bedRoom,bathroom,balcony,agePossession,property_type,built_up_area,servant room,store room,furnishing_type,luxury_category,floor_category
0.32,sector 8,2,3,1,Relatively New,house,450.0,0,0,0,Low,Low Floor
12.0,sector 66,5,6,3+,Relatively New,house,3150.0,1,1,2,High,Mid Floor
0.45,sector 8,1,1,1,Moderately Old,house,556.0,0,0,0,Low,Mid Floor
1.21,sector 90,3,3,3+,Relatively New,flat,1581.0,0,0,0,Medium,High Floor
2.35,sector 70,4,4,3+,Moderately Old,flat,2667.0,1,0,2,Medium,Mid Floor
8.0,sector 25,3,9,2,New Property,house,11111.0,0,0,0,Low,Mid Floor
4.0,sector 58,3,4,3,Old Property,flat,2164.03,1,0,2,Low,Mid Floor
0.54,sohna road,2,2,1,Relatively New,flat,922.0,0,0,0,Low,Low Floor
0.07,sohna road,1,1,0,Relatively New,house,33.0,0,0,0,Low,Low Floor
11.0,sector 25,5,5,3+,Relatively New,house,3096.0,1,1,0,Low,Low Floor
0.98,sector 37d,3,3,3+,Relatively New,flat,1675.0,0,0,0,High,Mid Floor
0.85,sector 1,3,3,3+,Moderately Old,flat,1946.0,1,0,0,Low,Mid Floor
4.1,sector 72,3,3,3,Moderately Old,flat,2308.0,1,0,0,Low,Mid Floor
1.1,sector 85,3,4,3,Moderately Old,flat,1467.0,1,0,1,Medium,Mid Floor
1.28,sector 82,3,3,3,Relatively New,flat,1800.0,0,0,2,High,Mid Floor
0.97,sector 102,2,2,2,Relatively New,flat,742.0,0,0,0,High,Mid Floor
2.95,sector 109,4,5,3+,Relatively New,flat,2851.0,1,0,0,Medium,Mid Floor
2.3,sector 81,3,3,3+,Relatively New,flat,1617.0,1,0,1,Low,High Floor
2.43,sector 7,4,4,2,Old Property,house,345.0,0,1,0,Low,Mid Floor
1.7,sector 102,3,4,3+,Relatively New,flat,1700.0,1,0,2,High,Mid Floor
2.95,sector 69,4,3,2,New Property,house,1800.0,0,0,1,Medium,Mid Floor
2.29,sector 65,3,4,3+,Relatively New,flat,1833.0,1,0,1,High,Low Floor
6.5,sector 25,4,4,3+,Moderately Old,house,1800.0,1,1,0,Medium,Low Floor
1.28,sector 86,3,4,3+,Moderately Old,flat,1740.0,1,0,0,Medium,High Floor
1.8,sector 91,4,3,3+,Relatively New,flat,2578.0,0,0,1,Low,Low Floor
0.95,sector 7,2,1,1,New Property,house,450.0,0,0,0,Low,Mid Floor
0.4,sector 2,2,2,1,Relatively New,house,583.0,0,0,0,Low,Low Floor
6.15,sector 65,3,3,3,Moderately Old,flat,3027.0,1,0,2,Medium,High Floor
1.25,sector 79,2,2,3,Relatively New,flat,1383.0,0,0,0,Low,Low Floor
0.75,manesar,3,2,2,Moderately Old,flat,1502.0,0,0,0,Low,Mid Floor
1.17,sector 106,3,4,3+,Relatively New,flat,1186.0,1,0,0,Low,High Floor
0.25,sector 107,1,1,0,Relatively New,flat,318.0,0,0,0,Medium,Low Floor
1.55,sector 70a,3,3,3,Relatively New,flat,1600.0,1,0,0,Low,Mid Floor
1.0,sector 92,4,4,3,Relatively New,flat,2093.0,0,0,0,Low,Mid Floor
1.98,sector 102,3,3,3+,Relatively New,flat,2222.0,1,0,2,Medium,Mid Floor
0.53,sohna road,2,2,2,Relatively New,flat,913.0,0,0,0,High,Low Floor
0.7,sector 89,2,2,2,New Property,house,1297.0,0,0,0,Low,High Floor
1.15,sector 106,3,4,3,Relatively New,flat,1305.0,1,0,0,Low,Mid Floor
1.08,sector 83,3,3,3,Relatively New,flat,1537.0,0,1,0,Medium,Mid Floor
0.28,sector 107,2,2,2,Relatively New,flat,543.0,0,0,0,Low,High Floor
2.8,sector 67,3,3,3,Relatively New,flat,2048.13,0,1,1,High,Low Floor
1.8,sector 104,2,3,3,New Property,flat,1538.0,1,0,0,Low,High Floor
0.5,sector 92,2,2,2,Relatively New,flat,905.0,0,0,0,Medium,Low Floor
1.2,sector 33,2,2,0,Under Construction,flat,85.0,0,0,0,Medium,High Floor
0.85,sector 92,4,4,3,Relatively New,house,1743.0,0,0,0,Low,Mid Floor
10.5,sector 28,5,6,3+,New Property,house,3240.0,1,0,2,High,Mid Floor
0.48,sohna road,2,2,2,Under Construction,flat,995.0,0,0,0,Low,High Floor
0.95,sector 102,2,2,2,Relatively New,flat,915.0,0,0,0,Low,High Floor
6.2,sector 28,3,4,3+,Relatively New,flat,2000.0,1,0,2,High,High Floor
0.37,sector 105,2,2,1,Moderately Old,house,450.0,0,0,0,Low,Low Floor
2.37,sector 113,4,4,3+,Under Construction,flat,2060.0,0,0,0,Medium,High Floor
5.5,sector 59,3,3,1,Under Construction,flat,2738.0,1,0,0,Low,High Floor
4.0,sector 62,3,3,3,New Property,flat,2343.0,1,0,2,Low,High Floor
2.15,sector 102,3,4,3+,Relatively New,flat,1945.0,1,0,2,Medium,High Floor
1.0,sector 79,2,2,3,Relatively New,flat,1700.0,0,0,0,Low,Mid Floor
1.91,sector 79,3,4,3+,Relatively New,flat,2031.0,1,0,0,High,Mid Floor
0.9,sector 70a,2,2,3+,New Property,house,1319.0,1,0,0,High,Mid Floor
1.25,sector 37c,3,3,3,Relatively New,flat,1350.0,0,0,0,Low,Mid Floor
2.61,sector 102,3,3,3,Relatively New,flat,2200.0,1,0,0,Low,High Floor
9.0,sector 25,10,10,3,Old Property,house,3159.0,0,0,2,Medium,Mid Floor
0.55,sector 95,2,2,3,New Property,flat,990.0,0,0,0,Low,High Floor
3.5,sector 17,2,5,3,Old Property,house,1440.0,0,0,0,Low,Mid Floor
5.5,sector 14,5,4,2,Old Property,house,3240.0,0,0,0,Low,Low Floor
5.75,sector 43,4,4,2,Old Property,house,1935.0,1,1,0,Low,Low Floor
1.1,sector 83,3,3,3+,Relatively New,flat,1600.0,0,0,2,Medium,Mid Floor
2.8,sector 65,3,3,0,Relatively New,flat,1828.03,0,0,0,Low,High Floor
0.87,sector 83,2,2,2,Moderately Old,flat,1127.0,0,0,0,Low,Mid Floor
1.78,sector 48,3,4,2,Relatively New,flat,1526.0,0,0,0,Medium,Mid Floor
1.9,sector 108,2,2,2,Relatively New,flat,1250.0,0,0,0,Medium,Mid Floor
2.57,sector 113,4,5,3+,Under Construction,flat,2060.0,0,0,2,Medium,High Floor
1.65,sector 37d,4,3,3+,Relatively New,flat,2091.0,0,0,2,Medium,Mid Floor
16.0,sector 45,6,7,3+,Relatively New,house,4500.0,1,1,2,Medium,Mid Floor
1.5,sector 13,2,2,2,Old Property,house,1426.0,0,0,0,Low,Mid Floor
1.28,sector 106,3,4,3+,Relatively New,flat,1186.0,1,0,0,Low,High Floor
6.21,sector 57,6,6,3+,Old Property,house,2700.0,1,1,0,Medium,Mid Floor
0.58,sector 92,3,3,3,New Property,flat,1281.0,0,0,0,Medium,Mid Floor
0.32,sector 99a,2,2,2,New Property,flat,473.0,0,0,0,Medium,Low Floor
0.95,sector 88a,2,2,2,Relatively New,flat,1452.0,0,0,0,Medium,Mid Floor
1.75,sector 102,3,3,3,Relatively New,flat,1465.0,1,0,0,Low,Mid Floor
2.5,sector 49,3,3,2,Moderately Old,house,1900.0,0,1,0,Medium,Low Floor
1.25,sector 89,3,3,2,New Property,flat,1581.0,0,0,0,Low,Mid Floor
1.25,sector 108,3,2,0,Relatively New,flat,1991.0,0,0,2,Medium,Low Floor
7.5,gwal pahari,5,6,3+,Relatively New,flat,9050.0,1,0,0,Low,High Floor
1.68,sector 70a,3,3,3+,New Property,flat,1900.0,1,0,0,Medium,Mid Floor
2.4,sector 102,3,4,3+,Relatively New,flat,2334.0,0,0,2,Low,Mid Floor
1.71,sector 37d,3,3,3+,Relatively New,flat,2191.0,0,0,0,Low,Mid Floor
0.99,sector 82,3,4,2,New Property,flat,1620.0,1,0,0,Medium,High Floor
1.16,sector 99a,3,3,3,Relatively New,flat,1790.0,1,0,0,Low,Mid Floor
2.2,sector 84,4,4,3,Relatively New,flat,3222.0,1,0,0,Low,Mid Floor
2.3,sector 109,3,4,3+,New Property,flat,2339.0,1,0,0,Medium,Mid Floor
5.0,sector 52,5,7,3+,Moderately Old,flat,5778.0,1,0,0,Medium,Low Floor
0.28,sector 107,2,2,2,Relatively New,flat,543.0,0,0,0,Low,High Floor
1.75,sector 70,3,5,3,New Property,flat,1527.0,1,0,0,Low,Mid Floor
1.04,sector 85,2,2,3,New Property,flat,1550.0,0,0,0,Medium,High Floor
3.1,sector 69,4,6,3+,Relatively New,flat,2817.0,1,0,0,High,High Floor
0.85,sector 82,2,2,2,Relatively New,flat,1176.0,0,0,2,Low,Low Floor
0.7,sector 12,4,4,1,Moderately Old,house,1700.0,0,0,0,Low,Low Floor
3.85,sector 82a,5,6,3+,Relatively New,house,5140.0,0,0,0,Medium,Mid Floor
3.99,sector 50,4,5,3+,New Property,house,4500.0,1,0,2,Medium,Mid Floor
2.5,sector 2,4,4,2,Old Property,house,1557.0,0,0,0,Low,Mid Floor
1.45,sector 102,3,3,3,Relatively New,flat,1315.0,1,0,0,High,Mid Floor
2.35,sector 81,3,4,3+,Relatively New,flat,2511.0,1,0,0,Medium,Mid Floor
3.3,sector 63a,3,3,3,Under Construction,flat,2150.12,1,0,0,Medium,Mid Floor
1.55,sector 77,4,4,3+,Relatively New,flat,1800.0,1,0,1,Low,Low Floor
2.1,sector 43,3,3,1,Old Property,flat,1233.0,0,1,2,Medium,Low Floor
1.49,sector 84,3,3,3,Relatively New,flat,1833.0,1,0,0,Low,Mid Floor
0.64,sector 81,2,2,3,Relatively New,flat,1361.0,0,0,2,Medium,High Floor
0.65,sector 90,2,2,3,Moderately Old,flat,1222.0,0,0,2,Medium,Mid Floor
0.69,sohna road road,2,2,2,Under Construction,flat,1350.0,0,0,0,Low,Mid Floor
0.62,sector 8,3,1,0,Moderately Old,house,550.0,0,0,0,Low,Low Floor
3.8,sector 58,3,4,1,Moderately Old,flat,2164.01,1,0,2,High,High Floor
7.25,sector 48,4,4,3,Relatively New,house,3240.0,1,1,2,Medium,Low Floor
9.0,sector 2,5,5,2,Old Property,house,4680.0,1,1,1,Medium,Low Floor
0.89,sector 91,2,2,3+,Relatively New,flat,1302.0,0,0,2,Low,Mid Floor
1.35,sector 33,3,2,2,New Property,flat,1444.0,0,0,0,Medium,Mid Floor
0.85,sector 1,3,3,0,Moderately Old,flat,2200.0,0,0,0,Low,Mid Floor
2.3,sector 81,3,4,3+,Relatively New,flat,1854.0,1,0,1,High,High Floor
1.1,sector 106,3,4,3+,Relatively New,flat,1186.0,1,0,2,High,Mid Floor
1.14,sohna road,3,3,3+,Relatively New,flat,1382.0,0,0,0,High,Mid Floor
0.59,sector 8,2,2,2,Moderately Old,house,585.0,0,0,0,Low,Low Floor
1.52,sector 102,3,3,3,Relatively New,flat,1315.0,1,0,2,Medium,Mid Floor
0.53,sohna road,2,2,2,Relatively New,flat,939.0,0,0,0,High,Low Floor
0.7,sector 108,2,2,2,Moderately Old,flat,1362.0,0,0,0,Medium,High Floor
0.6,sector 71,2,2,1,Relatively New,flat,557.0,0,0,0,Medium,Mid Floor
1.85,sector 49,3,3,1,Moderately Old,flat,1471.12,0,1,0,High,Mid Floor
1.6,sector 61,2,2,2,Under Construction,flat,1278.0,0,0,0,Low,Mid Floor
0.95,sector 92,4,5,3+,Relatively New,flat,1895.0,0,0,0,Low,High Floor
1.4,sector 110,3,3,3,Relatively New,flat,1550.0,0,0,2,Medium,Mid Floor
0.7,sector 111,2,2,2,Relatively New,flat,773.0,0,0,0,Medium,Mid Floor
0.4,sohna road,2,2,1,New Property,flat,669.0,0,0,2,Medium,Low Floor
1.26,sector 86,3,3,3,Moderately Old,flat,1747.0,1,0,0,Medium,Mid Floor
1.25,sector 104,3,4,3+,Relatively New,flat,1669.0,1,0,0,Medium,High Floor
1.4,sector 102,3,3,3,Relatively New,flat,1413.0,1,0,0,Low,Mid Floor
2.03,sector 79,3,4,3+,Relatively New,flat,2031.0,1,0,0,Medium,Mid Floor
1.35,sector 56,3,3,3,Old Property,flat,1800.0,0,0,2,Medium,Mid Floor
3.65,sector 2,3,9,3+,New Property,house,1557.0,1,0,2,Medium,Mid Floor
0.68,sector 37d,2,2,3,New Property,flat,644.0,0,0,0,Medium,Mid Floor
1.32,sector 103,3,3,3+,Relatively New,flat,1300.0,0,0,0,Low,Mid Floor
0.37,sector 71,1,1,2,Relatively New,flat,425.0,0,0,2,Low,Low Floor
2.77,sector 65,4,4,3+,Relatively New,flat,2194.0,1,0,1,High,Mid Floor
1.1,sector 37d,3,3,3,Relatively New,flat,1700.0,0,0,0,Medium,Mid Floor
0.75,sector 83,3,3,3,New Property,flat,1162.0,0,0,2,Low,Mid Floor
0.85,sector 36,3,2,3,New Property,flat,833.0,0,0,0,Low,Low Floor
0.95,sector 70a,2,2,1,New Property,flat,930.0,0,0,2,Medium,High Floor
2.75,sector 41,3,3,2,Old Property,flat,1640.03,0,0,1,Medium,High Floor
0.8,sector 85,3,4,3,Relatively New,flat,1390.0,1,0,2,Low,Mid Floor
4.6,sector 70a,4,4,3+,Moderately Old,house,2610.0,1,1,0,Medium,Mid Floor
1.01,sector 89,2,2,2,Under Construction,flat,1226.0,0,0,0,Low,Mid Floor
0.26,sector 99a,2,2,1,Relatively New,flat,611.0,0,0,0,Medium,Mid Floor
1.4,sector 12,2,2,1,Old Property,house,166.0,0,0,0,Low,Low Floor
2.1,sector 70,4,5,3+,Moderately Old,flat,2114.0,1,0,2,Medium,Mid Floor
2.6,sector 108,3,3,2,Relatively New,flat,1711.09,0,0,0,Medium,Mid Floor
1.15,sector 106,3,3,3,Relatively New,flat,1650.0,1,0,2,High,High Floor
1.76,sector 69,4,4,2,Relatively New,flat,1819.0,0,0,0,Medium,Mid Floor
5.25,sector 70a,5,4,3+,New Property,house,2610.0,1,0,2,Low,Mid Floor
0.6,sector 86,3,2,2,New Property,flat,833.0,0,0,0,Low,Low Floor
1.3,sector 9a,4,4,3+,Old Property,flat,2580.0,0,0,0,Low,Mid Floor
2.15,sector 33,3,3,3+,New Property,flat,1439.0,0,0,0,Low,Low Floor
4.7,sector 81,4,4,3+,Relatively New,flat,6268.0,1,0,2,Medium,High Floor
1.36,sector 69,3,3,1,Relatively New,flat,1392.0,0,0,0,Medium,High Floor
1.71,sector 56,3,3,3+,Moderately Old,flat,2251.0,1,0,2,Medium,Mid Floor
2.5,sector 65,3,3,3,Under Construction,flat,1654.0,0,0,0,Low,High Floor
1.36,sector 69,3,3,2,Relatively New,flat,1428.0,0,0,2,Low,High Floor
1.59,sector 82a,3,3,3+,Relatively New,flat,1668.0,0,0,1,High,Mid Floor
7.8,sector 48,4,4,3+,Relatively New,house,3240.0,1,1,2,Medium,Low Floor
3.75,sector 108,3,3,2,New Property,flat,2120.0,1,0,0,Medium,High Floor
13.5,sector 25,9,9,0,Relatively New,house,7000.0,0,0,0,Low,Low Floor
2.85,sector 67,4,4,3+,Moderately Old,flat,2127.0,1,0,2,Medium,Mid Floor
2.6,sector 104,3,4,3+,Relatively New,flat,2061.0,1,0,0,Medium,Mid Floor
3.25,sector 43,4,4,3+,Moderately Old,flat,3115.0,0,0,2,Medium,High Floor
0.32,sector 95,2,2,1,Relatively New,flat,610.0,0,0,2,Medium,Mid Floor
1.8,sector 37d,4,3,3,Relatively New,flat,2025.0,1,0,0,Low,High Floor
5.5,sector 28,4,3,3,Old Property,house,1800.0,0,0,2,Low,Low Floor
0.91,manesar,3,3,3+,Moderately Old,flat,1900.0,1,0,0,Low,Mid Floor
8.0,sector 33,6,5,3+,Relatively New,house,4500.0,0,0,0,Low,Mid Floor
1.2,sohna road,3,3,0,Relatively New,flat,1780.0,0,0,0,Medium,High Floor
1.85,sector 52,3,3,3,Moderately Old,flat,2127.0,1,0,0,Low,Mid Floor
3.05,sector 60,3,3,3,Relatively New,flat,2300.0,1,0,2,High,Mid Floor
3.05,sector 67,3,4,2,Relatively New,flat,2200.0,1,0,2,High,High Floor
5.2,sector 2,4,5,2,Moderately Old,house,5200.0,0,0,0,Low,Low Floor
11.0,sector 66,5,6,3+,New Property,house,3240.0,1,1,2,High,Low Floor
2.51,sector 50,3,3,3,Moderately Old,flat,2093.06,0,1,2,Medium,High Floor
3.25,sector 33,4,4,3+,Old Property,flat,4809.0,1,0,2,Medium,High Floor
0.7,sector 92,3,3,0,Relatively New,flat,1572.0,0,0,0,Low,Mid Floor
1.72,sector 79,3,4,3+,Relatively New,flat,1695.0,1,0,2,High,Mid Floor
0.41,sector 36,2,2,3,New Property,flat,654.0,0,0,0,Low,Mid Floor
1.2,sector 90,3,3,3+,Relatively New,flat,1572.0,0,0,0,Medium,High Floor
2.95,sector 82a,4,5,3+,Relatively New,flat,2110.0,1,0,1,High,Mid Floor
0.75,sector 76,2,2,3,Relatively New,flat,1199.0,0,0,2,Low,High Floor
3.5,sector 66,3,4,3,Relatively New,flat,2150.0,1,0,0,Medium,Mid Floor
6.0,sector 70a,5,4,3,New Property,house,2700.0,0,0,0,Low,Mid Floor
3.0,sector 66,4,4,3,Relatively New,flat,2700.0,1,0,2,High,Mid Floor
1.55,sector 33,3,3,3+,New Property,flat,1444.0,0,0,2,Low,Mid Floor
1.55,sector 92,3,3,3,Relatively New,flat,1792.0,1,0,2,Medium,High Floor
1.45,sector 79,3,3,3,Relatively New,flat,2161.0,0,0,0,Low,Mid Floor
3.75,sector 112,3,5,3+,Relatively New,flat,2536.0,1,0,2,Low,High Floor
1.17,sector 85,2,2,3,Relatively New,flat,1660.0,0,0,0,Low,High Floor
1.7,sector 69,4,4,2,Relatively New,flat,1804.0,1,1,0,High,Mid Floor
2.65,sector 50,3,3,3+,Moderately Old,flat,2491.0,1,0,0,High,Mid Floor
1.45,sector 55,1,4,3+,Relatively New,house,60.0,0,1,0,Medium,Mid Floor
4.6,sector 26,4,4,3+,Old Property,house,3771.0,0,0,0,Low,Low Floor
4.95,sector 65,3,3,3,Relatively New,flat,2816.0,1,0,2,Medium,Mid Floor
3.5,sector 31,4,4,3,Old Property,house,1449.0,0,1,2,Medium,Low Floor
1.4,sector 80,3,4,2,Moderately Old,flat,1854.0,0,1,0,Medium,Mid Floor
8.0,sector 33,4,4,3+,Old Property,house,7000.0,1,1,0,Medium,Low Floor
1.39,sector 82,3,3,3+,Relatively New,flat,1955.0,1,0,2,Medium,High Floor
0.35,sohna road,2,2,2,Relatively New,flat,528.0,0,0,0,Medium,High Floor
1.4,sector 69,3,3,2,Relatively New,flat,1428.0,0,0,0,Medium,Low Floor
1.79,sector 33,3,3,3,Old Property,flat,1619.0,0,0,0,Medium,Mid Floor
2.4,sector 102,4,4,3+,Relatively New,flat,1957.0,0,0,0,Medium,High Floor
2.35,sector 65,3,3,3,Relatively New,flat,1493.0,1,0,2,High,Low Floor
2.25,sector 65,2,2,3,Under Construction,flat,1592.0,0,0,0,Low,Mid Floor
2.3,sector 104,3,4,3+,New Property,flat,2544.0,1,0,0,Medium,High Floor
1.35,sector 107,3,4,3+,Relatively New,flat,1950.0,1,0,2,Medium,Mid Floor
1.02,sector 37d,3,2,3,Under Construction,flat,1538.0,0,0,0,Low,High Floor
2.15,sector 43,1,1,0,Moderately Old,house,1650.0,0,0,0,Low,Low Floor
0.84,sector 68,2,2,2,New Property,flat,1180.0,0,0,0,Low,Mid Floor
0.41,sector 84,2,2,2,New Property,flat,565.0,0,0,2,Low,Mid Floor
3.0,sector 7,7,7,0,Old Property,house,2610.0,0,0,0,Low,Mid Floor
8.8,sector 66,4,4,3+,Relatively New,house,2115.0,1,1,0,Medium,Mid Floor
2.1,sector 66,3,4,2,Relatively New,flat,1800.0,1,0,2,High,High Floor
6.5,sector 50,5,6,0,Moderately Old,house,3000.0,0,0,0,Low,Low Floor
1.19,sector 90,3,3,2,Relatively New,flat,1562.0,0,0,0,Medium,High Floor
1.25,sector 70,2,2,3,Relatively New,flat,1222.0,0,0,0,Low,Mid Floor
1.4,sector 86,4,4,3+,Relatively New,flat,2132.0,1,0,0,Medium,High Floor
1.35,sector 33,3,2,3+,Under Construction,flat,1484.0,0,0,0,Low,Mid Floor
2.05,sector 85,4,4,3+,Relatively New,flat,2500.0,1,0,2,Low,Mid Floor
3.4,sector 66,4,4,3+,Relatively New,flat,2210.0,1,0,2,High,Low Floor
10.45,sector 50,5,7,3+,Moderately Old,house,3240.0,1,0,2,High,Mid Floor
0.4,sector 90,2,2,1,New Property,flat,575.0,0,0,0,Low,Mid Floor
0.71,sector 92,3,3,3,Relatively New,flat,1473.0,0,0,0,Medium,Low Floor
1.65,sohna road road,3,3,0,New Property,flat,1051.0,0,0,0,Medium,Low Floor
2.25,sector 82a,3,3,3+,Relatively New,flat,2333.0,1,0,1,Medium,High Floor
1.9,sector 102,3,3,3+,Relatively New,flat,2500.0,1,0,0,High,Low Floor
3.45,sector 113,4,4,3,Under Construction,flat,2353.0,1,0,2,High,High Floor
1.4,sector 69,3,3,2,Relatively New,flat,1428.0,0,0,0,Medium,Mid Floor
1.1,sector 85,2,2,3+,Relatively New,flat,1464.0,0,1,0,Medium,Mid Floor
8.5,sector 72,5,6,3+,Relatively New,house,6300.0,1,1,2,Medium,Mid Floor
0.88,sector 89,2,2,3,New Property,flat,1228.0,0,0,0,Low,Low Floor
1.0,sector 37c,3,3,3+,Relatively New,flat,1708.0,0,0,2,Low,Mid Floor
1.6,new sector 2,2,2,2,Relatively New,flat,73.0,0,0,0,Low,Low Floor
2.28,sector 84,4,4,3+,Relatively New,flat,2998.0,1,0,0,Medium,Mid Floor
1.83,sector 85,3,3,3+,Under Construction,flat,2032.0,0,0,0,Medium,High Floor
7.0,sector 109,5,5,3+,Relatively New,house,6228.0,1,0,0,Medium,Low Floor
0.28,sohna road,2,2,1,Relatively New,flat,743.0,0,0,0,Low,High Floor
0.22,sector 3 phase 3 extension,2,2,1,Relatively New,flat,570.0,0,0,1,Low,Low Floor
3.95,sector 108,3,5,2,New Property,flat,2343.1,1,0,0,Medium,High Floor
1.8,sector 104,3,4,3,New Property,flat,2544.0,0,0,0,Medium,High Floor
1.6,sector 49,4,4,3,New Property,house,60.0,0,0,2,Low,Mid Floor
5.8,sector 26,5,5,3+,Old Property,house,1800.0,1,1,0,Medium,Low Floor
0.75,sector 104,2,2,3,Relatively New,flat,1148.0,0,0,0,Medium,Mid Floor
0.38,sector 107,2,2,2,Relatively New,flat,627.0,0,0,1,Low,Mid Floor
0.45,sector 95,2,2,2,New Property,flat,632.0,0,0,2,Low,Low Floor
1.82,sector 102,3,4,3+,Relatively New,flat,1757.0,1,0,0,Medium,High Floor
2.4,sector 81,3,4,3+,Relatively New,flat,1903.0,1,0,1,High,High Floor
4.5,sector 66,5,5,3+,New Property,flat,3321.0,1,0,0,Medium,High Floor
0.4,sector 3 phase 2,2,1,0,Relatively New,house,500.0,0,0,0,Low,Low Floor
1.25,sector 13,3,6,2,Old Property,house,115.0,0,0,0,Low,Mid Floor
1.1,sector 83,3,3,2,Relatively New,flat,1588.0,0,1,2,High,Mid Floor
0.45,sector 7,2,2,1,Relatively New,flat,1000.0,0,0,0,Low,Mid Floor
1.7,sector 65,3,3,3,Relatively New,flat,1081.0,0,0,2,Medium,Mid Floor
1.2,sector 89,3,3,2,New Property,flat,1423.0,0,0,0,Low,Mid Floor
0.85,sohna road,3,2,2,New Property,flat,1080.0,0,0,0,Low,Mid Floor
1.25,sector 86,2,2,3,Moderately Old,flat,1339.0,0,0,0,Low,High Floor
0.5,sohna road road,2,4,3,Relatively New,house,725.0,0,0,0,Low,Mid Floor
1.05,sector 102,2,2,2,Under Construction,flat,1017.0,0,0,0,Low,Low Floor
2.4,sector 45,3,3,2,New Property,flat,195.0,1,0,2,Low,Low Floor
1.25,sector 92,4,3,0,Under Construction,flat,2040.0,0,0,0,Low,High Floor
11.95,sector 50,3,3,2,Moderately Old,house,3240.0,1,0,0,Medium,Low Floor
1.76,sector 48,3,3,3+,Moderately Old,flat,1576.0,1,0,2,High,Mid Floor
0.73,sector 84,2,2,3+,Relatively New,flat,1026.0,0,1,0,High,Mid Floor
1.1,sector 33,2,2,3,Moderately Old,flat,1100.0,0,0,2,Low,Mid Floor
5.2,sector 112,4,6,3+,Relatively New,flat,3655.35,1,0,2,High,High Floor
1.13,sector 106,3,4,3+,Relatively New,flat,1186.0,1,0,0,Low,High Floor
1.85,sector 66,2,3,3,Relatively New,flat,1470.0,1,0,2,Medium,High Floor
17.0,sector 26,5,5,3+,Relatively New,house,4518.0,1,1,2,Medium,Low Floor
5.65,sector 109,4,4,3+,New Property,house,5400.0,1,0,2,Low,Low Floor
1.05,sohna road,2,2,3,New Property,flat,1175.97,0,0,0,Low,Low Floor
0.65,sector 37d,2,2,3,New Property,flat,625.0,0,0,0,Low,Low Floor
1.6,sector 69,3,3,2,Relatively New,flat,1428.0,0,0,0,High,Low Floor
2.0,sector 67a,3,3,2,Under Construction,flat,1346.0,0,0,0,Low,Mid Floor
1.45,sector 56,3,3,3+,Moderately Old,flat,1719.0,0,0,2,Medium,Low Floor
2.32,sector 67,3,4,3+,Moderately Old,flat,1764.0,1,0,2,Medium,High Floor
1.82,sector 70a,3,3,3,Relatively New,flat,1600.0,0,0,0,Medium,High Floor
1.4,sector 37c,4,5,3,Relatively New,flat,2343.0,1,0,0,Low,Mid Floor
0.64,sector 86,2,2,1,New Property,flat,1360.0,0,0,0,Medium,Mid Floor
3.6,sector 57,4,4,2,Old Property,house,1728.0,1,1,0,Medium,Low Floor
4.0,sector 81,4,5,3+,Relatively New,flat,3801.0,1,0,2,Medium,High Floor
1.27,sector 90,3,3,3+,Relatively New,flat,1500.0,0,0,0,Medium,Low Floor
1.7,sector 33,3,3,3+,New Property,flat,1697.0,0,0,2,Low,Mid Floor
1.6,dwarka expressway,3,3,3,New Property,flat,1529.0,0,0,0,Low,Low Floor
13.5,sector 26,5,5,2,Moderately Old,house,4518.0,1,0,2,Medium,Low Floor
4.6,sector 31,2,4,3+,Old Property,house,1460.0,0,0,0,Low,Mid Floor
1.9,sector 102,3,4,3,Relatively New,flat,1605.0,1,0,0,Medium,High Floor
1.59,sector 86,3,3,3,Relatively New,flat,1700.0,0,0,2,High,High Floor
2.13,sector 85,4,4,3,Relatively New,flat,2600.0,0,0,0,Low,Mid Floor
0.6,sector 81,2,2,1,Under Construction,flat,814.0,0,0,0,Low,Low Floor
1.95,sector 102,3,3,3,New Property,flat,1616.0,0,0,2,High,Mid Floor
5.0,sector 53,3,4,3+,Relatively New,flat,2500.0,1,0,2,Low,Mid Floor
1.35,sector 28,2,2,2,Moderately Old,flat,1109.0,0,0,0,Low,Low Floor
4.25,sector 10a,4,3,2,Moderately Old,house,2367.0,0,0,0,Low,Low Floor
3.75,sector 112,3,3,2,Relatively New,flat,2225.56,1,0,2,High,High Floor
0.95,sector 37c,2,2,3+,Relatively New,flat,1179.0,0,1,2,Medium,High Floor
0.5,sector 36a,1,1,1,Relatively New,flat,600.0,0,0,0,Low,Mid Floor
3.35,sector 63,3,3,3+,New Property,flat,2034.0,0,0,2,Low,Mid Floor
1.5,sector 74,2,2,1,New Property,flat,1556.0,0,0,0,Low,Mid Floor
3.2,sector 22,3,4,3+,New Property,flat,2517.0,0,0,0,Low,Low Floor
1.66,sector 69,4,4,1,Relatively New,flat,1783.0,0,0,0,Medium,High Floor
1.82,sector 106,3,2,2,Relatively New,flat,1359.0,0,0,0,Low,Mid Floor
3.55,sector 46,5,4,3+,Moderately Old,house,1449.0,1,0,2,Medium,Mid Floor
1.35,sector 11,10,6,3+,Old Property,house,3500.0,0,0,0,Low,Mid Floor
2.64,sector 49,3,4,3+,Moderately Old,flat,2251.6,1,0,2,Medium,Low Floor
1.65,sector 77,4,3,3,Relatively New,flat,1765.0,1,0,0,Medium,Mid Floor
3.65,sector 111,4,5,3+,Moderately Old,flat,2670.0,1,0,2,Medium,High Floor
